polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,"My god! Its a sunny, 80 degree, beautiful day. PERFECT for a picnic in the park! Im stuck indoors  i got the short end of the stick ",My god Its a sunny  degree beautiful day PERFECT for a picnic in the park Im stuck indoors  i got the short end of the stick ,213,6,0.7447,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['sunni', 'degre', 'beauti', 'perfect', 'picnic', 'park', 'stick', 'indoor', 'short', 'stick']",not body,No
0,Killed about 50 ticks our new shelter ferret had on his body - more to follow ,Killed about  ticks our new shelter ferret had on his body  more to follow ,217,6,0.3585,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['kill', 'tick', 'shelter', 'ferret', 'bodi', 'follow']",not body,No
0,"I'm so ugly, i know ",Im so ugly i know ,220,7,0.6345,"bodi, ugli, short, know, dark, like, love, good, time, get","['ugli', 'know']",not body,No
0,Y are weekends always this short?? ,Y are weekends always this short ,221,6,0.6136,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['weekend', 'short']",not body,No
0,@h2omask I'm just saying from a mans perspective I would do that. I would never think of it for myself. My bf is gonna hate my short hair ,homask Im just saying from a mans perspective I would do that I would never think of it for myself My bf is gonna hate my short hair ,224,0,0.4737,"dark, look, short, skin, bodi, go, miss, work, hair, say","['homask', 'say', 'man', 'perspect', 'think', 'gonna', 'hate', 'short', 'hair']",not body,No
0,Weekends are farrrr too short! ,Weekends are farrrr too short ,225,6,0.6136,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['weekend', 'farrrr', 'short']",not body,No
0,"My glands are swollen, my muscles ache and I'm tired all the time. Who used my body? Maybe I'm falling apart  not good",My glands are swollen my muscles ache and Im tired all the time Who used my body Maybe Im falling apart  not good,226,7,0.7802,"bodi, ugli, short, know, dark, like, love, good, time, get","['gland', 'swell', 'muscl', 'ach', 'tire', 'time', 'bodi', 'mayb', 'fall', 'apart', 'good']",not body,No
0,at home sick  realy wanted to go to astra awards to nite to c short tsack so bummed i cnt go  work tomoz ,at home sick  realy wanted to go to astra awards to nite to c short tsack so bummed i cnt go  work tomoz ,227,6,0.7343,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['home', 'sick', 'reali', 'want', 'astra', 'award', 'nite', 'short', 'tsack', 'bum', 'work', 'tomoz']",not body,No
0,because it gets dark so early now ,because it gets dark so early now ,232,7,0.6672,"bodi, ugli, short, know, dark, like, love, good, time, get","['get', 'dark', 'earli']",not body,No
0,Why do I have odd body proportions?  ,Why do I have odd body proportions  ,235,7,0.562,"bodi, ugli, short, know, dark, like, love, good, time, get","['bodi', 'proport']",not body,No
0,back from a mini break in the spanish hillside..  fantastic!!  but simply too short  ,back from a mini break in the spanish hillside  fantastic  but simply too short  ,236,7,0.6116,"bodi, ugli, short, know, dark, like, love, good, time, get","['mini', 'break', 'spanish', 'hillsid', 'fantast', 'simpli', 'short']",not body,No
0,@queenbmakeup  i haven`t found a face cleanser/exfoliator that i`ve liked since. i have real oily skin so idk what to look for ! ,queenbmakeup  i havent found a face cleanserexfoliator that ive liked since i have real oily skin so idk what to look for  ,237,7,0.7377,"bodi, ugli, short, know, dark, like, love, good, time, get","['queenbmakeup', 'havent', 'face', 'like', 'real', 'oili', 'skin', 'look']",not body,No
0,"A great start to my &quot;HatefulMonday&quot;, feel like packing up and leave.I always say 'leave ugly early!' work for business should work for me ",A great start to my quotHatefulMondayquot feel like packing up and leaveI always say leave ugly early work for business should work for me ,241,6,0.7821,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['great', 'start', 'feel', 'like', 'pack', 'leavei', 'leav', 'ugli', 'earli', 'work', 'busi', 'work']",not body,No
0,@foodgps Went to Break of Dawn. Cute spot.  But everything just seemed so over the top heavy.  ,foodgps Went to Break of Dawn Cute spot  But everything just seemed so over the top heavy  ,242,7,0.7207,"bodi, ugli, short, know, dark, like, love, good, time, get","['foodgp', 'go', 'break', 'dawn', 'cute', 'spot', 'heavi']",not body,No
0,sad i missed church  body still aching,sad i missed church  body still aching,244,7,0.6906,"bodi, ugli, short, know, dark, like, love, good, time, get","['miss', 'church', 'bodi', 'ach']",not body,No
0,Weekends are WAY too short ,Weekends are WAY too short ,246,6,0.6136,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['weekend', 'short']",not body,No
0,going to sleep...ate way too much today like a fat. school tomorrow  blahh! good weekend tho :],going to sleepate way too much today like a fat school tomorrow  blahh good weekend tho ,247,6,0.7552,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['go', 'sleepat', 'today', 'like', 'school', 'tomorrow', 'blahh', 'good', 'weekend']",not body,No
0,every possible muscle in my body is sore right now ,every possible muscle in my body is sore right now ,249,7,0.717,"bodi, ugli, short, know, dark, like, love, good, time, get","['possibl', 'muscl', 'bodi', 'sore', 'right']",not body,No
0,"Gorgeous Day!! Not feeling well though, Dr's at 5pm but work first, we're short staffed - no time off for me ",Gorgeous Day Not feeling well though Drs at pm but work first were short staffed  no time off for me ,251,0,0.7267,"dark, look, short, skin, bodi, go, miss, work, hair, say","['gorgeou', 'feel', 'work', 'short', 'staff', 'time']",not body,No
0,can't believe how cold it is right now... gonna go cook dinner then make some beads. body is way too sore for exercise ,cant believe how cold it is right now gonna go cook dinner then make some beads body is way too sore for exercise ,255,7,0.4428,"bodi, ugli, short, know, dark, like, love, good, time, get","['believ', 'cold', 'right', 'gonna', 'cook', 'dinner', 'bead', 'bodi', 'sore', 'exercis']",not body,No
0,"Again working, the weekend is way to short ",Again working the weekend is way to short ,256,6,0.6644,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['work', 'weekend', 'short']",not body,No
0,got new boots todayy....wanna see short stack at astra awards but its not on ,got new boots todayywanna see short stack at astra awards but its not on ,258,7,0.6117,"bodi, ugli, short, know, dark, like, love, good, time, get","['boot', 'todayywanna', 'short', 'stack', 'astra', 'award']",not body,No
0,Bummed this morning--pulled or strained muscle caused me to stop short at gym. ,Bummed this morningpulled or strained muscle caused me to stop short at gym ,260,7,0.6933,"bodi, ugli, short, know, dark, like, love, good, time, get","['bum', 'morningpul', 'strain', 'muscl', 'caus', 'stop', 'short']",not body,No
0,http://twitpic.com/3nehs - why they always hating on us short people? we need love too  even if he ain't real lmao,httptwitpiccomnehs  why they always hating on us short people we need love too  even if he aint real lmao,261,6,0.4942,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['hat', 'short', 'peopl', 'need', 'love', 'aint', 'real', 'lmao']",not body,No
0,feeling damn sleepy after a heavy lunch...also played 4 games of TT didn't quite helped ,feeling damn sleepy after a heavy lunchalso played  games of TT didnt quite helped ,262,7,0.7653,"bodi, ugli, short, know, dark, like, love, good, time, get","['feel', 'damn', 'sleepi', 'heavi', 'lunchalso', 'play', 'game', 'didnt', 'help']",not body,No
0,I ATE UP THE PEPERO MEANT FOR TOMORROW  Im a greedy pig &amp; Im gonna get fat.,I ATE UP THE PEPERO MEANT FOR TOMORROW  Im a greedy pig amp Im gonna get fat,264,6,0.6792,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['pepero', 'mean', 'tomorrow', 'greedi', 'gonna']",not body,No
0,Oh no.. Sudden stomach cramp in heavy traffic.. ,Oh no Sudden stomach cramp in heavy traffic ,267,6,0.4197,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['sudden', 'stomach', 'cramp', 'heavi', 'traffic']",not body,No
0,"OMG has just smashed my tall mirror, how many years bad luck is that???? does anyone know.  ",OMG has just smashed my tall mirror how many years bad luck is that does anyone know  ,270,7,0.7036,"bodi, ugli, short, know, dark, like, love, good, time, get","['smash', 'tall', 'mirror', 'year', 'luck', 'know']",not body,No
0,What a gloomy day....wish I could go back in time and restart my break. Was to short ,What a gloomy daywish I could go back in time and restart my break Was to short ,273,7,0.6863,"bodi, ugli, short, know, dark, like, love, good, time, get","['gloomi', 'daywish', 'time', 'restart', 'break', 'short']",not body,No
0,women like to exploit my talents and men want to use my body ,women like to exploit my talents and men want to use my body ,274,0,0.6828,"dark, look, short, skin, bodi, go, miss, work, hair, say","['women', 'like', 'exploit', 'talent', 'want', 'bodi']",not body,No
0,@DallasStar91 the only prob is I don't know when the Canes game is on Sunday so I may have to cut my camping short ,DallasStar the only prob is I dont know when the Canes game is on Sunday so I may have to cut my camping short ,277,7,0.7311,"bodi, ugli, short, know, dark, like, love, good, time, get","['dallasstar', 'prob', 'dont', 'know', 'can', 'game', 'sunday', 'camp', 'short']",not body,No
0,"Rainy Monday morning brings word of #oracle buying #sun http://is.gd/trag - perfect for mood of dark, wet day ",Rainy Monday morning brings word of oracle buying sun httpisgdtrag  perfect for mood of dark wet day ,280,7,0.4128,"bodi, ugli, short, know, dark, like, love, good, time, get","['raini', 'monday', 'morn', 'bring', 'word', 'oracl', 'buy', 'httpisgdtrag', 'perfect', 'mood', 'dark']",not body,No
0,At work til 5 - thinking it's going to be an unproductive day. As beautiful as it was this weekend is as nasty and ugly it is today ,At work til   thinking its going to be an unproductive day As beautiful as it was this weekend is as nasty and ugly it is today ,285,6,0.7554,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['work', 'think', 'go', 'unproduct', 'beauti', 'weekend', 'nasti', 'ugli', 'today']",not body,No
0,@ashumittal YUP.  Gotta count our blessings &amp; try to not dwell on the $1k of &quot;stuff&quot; that short circuited this week &amp; needs replacing. ,ashumittal YUP  Gotta count our blessings amp try to not dwell on the k of quotstuffquot that short circuited this week amp needs replacing ,288,0,0.7319,"dark, look, short, skin, bodi, go, miss, work, hair, say","['ashumitt', 'gotta', 'count', 'bless', 'dwell', 'quotstuffquot', 'short', 'circuit', 'week', 'need', 'replac']",not body,No
0,@makefate so true. i still tire of being followed by getagreatdeals or mrktgman ect... like billboards on a scenic highway... ugly ,makefate so true i still tire of being followed by getagreatdeals or mrktgman ect like billboards on a scenic highway ugly ,290,6,0.7197,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['makef', 'true', 'tire', 'follow', 'getagreatd', 'mrktgman', 'like', 'billboard', 'scenic', 'highway', 'ugli']",not body,No
0,"There is a very fat, very loud man with a Bluetooth headset shouting about managing expectations, BRMs (??!) and being kept in the loop ",There is a very fat very loud man with a Bluetooth headset shouting about managing expectations BRMs  and being kept in the loop ,292,7,0.6791,"bodi, ugli, short, know, dark, like, love, good, time, get","['loud', 'bluetooth', 'headset', 'shout', 'manag', 'expect', 'brm', 'keep', 'loop']",not body,No
0,I'm never using nose strips ever again. It peeled off some of my skin! Now it looks like my nose is burnt ,Im never using nose strips ever again It peeled off some of my skin Now it looks like my nose is burnt ,293,6,0.7145,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['nose', 'strip', 'peel', 'skin', 'look', 'like', 'nose', 'burn']",not body,No
0,@JanetaAmayan I hate the weather! I'm getting dark all over again ,JanetaAmayan I hate the weather Im getting dark all over again ,295,7,0.7008,"bodi, ugli, short, know, dark, like, love, good, time, get","['janetaamayan', 'hate', 'weather', 'get', 'dark']",not body,No
0,At the gym. I haven't been here in over a week. My body is gonna hate me tomorrow. ,At the gym I havent been here in over a week My body is gonna hate me tomorrow ,298,7,0.7386,"bodi, ugli, short, know, dark, like, love, good, time, get","['havent', 'week', 'bodi', 'gonna', 'hate', 'tomorrow']",not body,No
0,Heading to bed.. So uncomfertable; feels like 1000 degrees of heat is coming out of my skin! Beach+no sunscreen= bad news ,Heading to bed So uncomfertable feels like  degrees of heat is coming out of my skin Beachno sunscreen bad news ,300,7,0.7611,"bodi, ugli, short, know, dark, like, love, good, time, get","['head', 'uncomfert', 'feel', 'like', 'degre', 'heat', 'come', 'skin', 'beachno', 'sunscreen', 'news']",not body,No
0,"This may sound mean, but when I work out I sound like a wheezing fat kid.  How'd I ever dance without having an asthma attack mid-set?",This may sound mean but when I work out I sound like a wheezing fat kid  Howd I ever dance without having an asthma attack midset,301,6,0.7432,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['sound', 'mean', 'work', 'sound', 'like', 'wheez', 'howd', 'danc', 'have', 'asthma', 'attack', 'midset']",not body,No
