polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,Why did I bite my fingernail so short? Now it hurts!  ,Why did I bite my fingernail so short Now it hurts  ,151,3,0.653,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['bite', 'fingernail', 'short', 'hurt']",body,Yes
0,I did go to sleep.  My eyes were heavy.,I did go to sleep  My eyes were heavy,152,1,0.6738,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['sleep', 'eye', 'heavi']",body,Yes
0,Up early as usual. I can't help it my body clock is stuck  Going to a bbq later Happy Birthday @cheekychen!!,Up early as usual I cant help it my body clock is stuck  Going to a bbq later Happy Birthday cheekychen,154,5,0.7826,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['earli', 'usual', 'help', 'bodi', 'clock', 'stick', 'go', 'later', 'happi', 'birthday', 'cheekychen']",body,Yes
0,:| It just randomly got so dark and now it's raining. Weirdd. Winters on the way  , It just randomly got so dark and now its raining Weirdd Winters on the way  ,156,4,0.6581,"short, bodi, good, guy, hair, your, mind, thing, life, love","['randomli', 'dark', 'rain', 'weirdd', 'winter']",body,Yes
0,is in bed with courtnee being a sleepy head. too much chinese has been nommed and now we are fat ,is in bed with courtnee being a sleepy head too much chinese has been nommed and now we are fat ,158,3,0.6328,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['courtne', 'sleepi', 'head', 'chines', 'nom']",body,Yes
0,has a heavy week ahead of her and a heavy cold to match ,has a heavy week ahead of her and a heavy cold to match ,160,1,0.6774,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['heavi', 'week', 'ahead', 'heavi', 'cold', 'match']",body,Yes
0,... Now I'm bored. Damned stupid body clock. , Now Im bored Damned stupid body clock ,162,4,0.7193,"short, bodi, good, guy, hair, your, mind, thing, life, love","['bore', 'damn', 'stupid', 'bodi', 'clock']",body,Yes
0,Heading to bed forreal this time.. Tryna fall asleep is jus the hard part.. Cuddling up to my mans Aka the body pillow LOL so sad to say ,Heading to bed forreal this time Tryna fall asleep is jus the hard part Cuddling up to my mans Aka the body pillow LOL so sad to say ,164,3,0.7358,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['head', 'forreal', 'time', 'tryna', 'fall', 'asleep', 'hard', 'cuddl', 'man', 'bodi', 'pillow']",body,Yes
0,@jaredleto humm ... love your last pictures but ... little bit dark Jared and you ? where are you ? ,jaredleto humm  love your last pictures but  little bit dark Jared and you  where are you  ,168,3,0.6977,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['jaredleto', 'humm', 'love', 'pictur', 'littl', 'dark', 'jar']",body,Yes
0,my eyes feel so heavy &amp; i feel like i can see my eyebrows. that's just messed up. i look a state today ,my eyes feel so heavy amp i feel like i can see my eyebrows thats just messed up i look a state today ,172,2,0.4246,"short, like, love, bodi, watch, dark, tall, think, week, that","['eye', 'feel', 'heavi', 'feel', 'like', 'eyebrow', 'that', 'mess', 'look', 'state', 'today']",body,Yes
0,But those skinny jeans won't look good on me if i don't stop this constant need to snack. I'm always hungry  huhuhu,But those skinny jeans wont look good on me if i dont stop this constant need to snack Im always hungry  huhuhu,173,4,0.7831,"short, bodi, good, guy, hair, your, mind, thing, life, love","['skinni', 'jean', 'wont', 'look', 'good', 'dont', 'stop', 'constant', 'need', 'snack', 'hungri', 'huhuhu']",body,Yes
0,Tomorrow school!! The easter holiday was to short. OH NO I forgot Iï¿½m must do homework yet ,Tomorrow school The easter holiday was to short OH NO I forgot Im must do homework yet ,175,2,0.7176,"short, like, love, bodi, watch, dark, tall, think, week, that","['tomorrow', 'school', 'easter', 'holiday', 'short', 'forget', 'homework']",body,Yes
0,happy that i missed coronor's bringin out a nice old lady's body who lived near my dad. she died all on her own ,happy that i missed coronors bringin out a nice old ladys body who lived near my dad she died all on her own ,177,5,0.7633,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['happi', 'miss', 'coronor', 'bringin', 'nice', 'ladi', 'bodi', 'live', 'near', 'die']",body,Yes
0,"@AmineB @robertourso Geez, I'm feeling fat and small: 75kg for 170cm! ",AmineB robertourso Geez Im feeling fat and small kg for cm ,178,5,0.6249,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['amineb', 'robertourso', 'geez', 'feel', 'small']",body,Yes
0,@yoitsandrea how come your body doesn't hurt as much as mine does.  You're unfair )))),yoitsandrea how come your body doesnt hurt as much as mine does  Youre unfair ,179,4,0.721,"short, bodi, good, guy, hair, your, mind, thing, life, love","['yoitsandrea', 'come', 'bodi', 'doesnt', 'hurt', 'your', 'unfair']",body,Yes
0,"I am ugly too, but I can't sing. Simon Cowell will never love me ",I am ugly too but I cant sing Simon Cowell will never love me ,182,2,0.6643,"short, like, love, bodi, watch, dark, tall, think, week, that","['ugli', 'sing', 'simon', 'cowel', 'love']",body,Yes
0,@ItsDeandraBitch Hell yea. Nasty fat bitches need not hug DKM!!!! EWWW!!! ,ItsDeandraBitch Hell yea Nasty fat bitches need not hug DKM EWWW ,183,1,0.6745,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['itsdeandrabitch', 'hell', 'nasti', 'bitch', 'need', 'ewww']",body,Yes
0,Can't sleep. Still dark out. Getting up anyway. Tweeting in mini sentences. Josh Rouse songs stuck in head. None of them are on my ipod. ,Cant sleep Still dark out Getting up anyway Tweeting in mini sentences Josh Rouse songs stuck in head None of them are on my ipod ,185,3,0.7538,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['sleep', 'dark', 'get', 'tweet', 'mini', 'sentenc', 'josh', 'rous', 'song', 'stick', 'head', 'ipod']",body,Yes
0,Poor little ferret boy - lots of ticks at his whole body ,Poor little ferret boy  lots of ticks at his whole body ,186,3,0.6942,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['poor', 'littl', 'ferret', 'lot', 'tick', 'bodi']",body,Yes
0,@TOMurdockPapers I wish I was able to sleep in.  Because of my work schedule my body is now trained to wake up at 7 am no matter what. ,TOMurdockPapers I wish I was able to sleep in  Because of my work schedule my body is now trained to wake up at  am no matter what ,187,3,0.4232,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['tomurdockpap', 'wish', 'abl', 'sleep', 'work', 'schedul', 'bodi', 'train', 'wake', 'matter']",body,Yes
0,is thinking yet another gp marred by heavy rain  Whose daft idea was it to have races in malaysia and shanghai at this time of year?,is thinking yet another gp marred by heavy rain  Whose daft idea was it to have races in malaysia and shanghai at this time of year,189,3,0.7503,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['think', 'mar', 'heavi', 'rain', 'daft', 'idea', 'race', 'malaysia', 'shanghai', 'time', 'year']",body,Yes
0,"@Anitta_ I'm so far away too, am sad  haha but well! the life is short! fun!",Anitta Im so far away too am sad  haha but well the life is short fun,190,5,0.6959,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['anitta', 'away', 'haha', 'life', 'short']",body,Yes
0,ACK! i woke up to no electric.   and here i am in a creative mood. figures and cant even turn the computer on. too dark in this house.,ACK i woke up to no electric   and here i am in a creative mood figures and cant even turn the computer on too dark in this house,191,3,0.4457,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['wake', 'electr', 'creativ', 'mood', 'figur', 'turn', 'dark', 'hous']",body,Yes
0,Huaaah fat fat... Need to stop munching ,Huaaah fat fat Need to stop munching ,192,4,0.6328,"short, bodi, good, guy, hair, your, mind, thing, life, love","['huaaah', 'need', 'stop', 'munch']",body,Yes
0,"@zacharylang Also, for some reason when Digg short URLs are posted in Twitter I can't click on them. Have to copy/paste from tweetdeck ",zacharylang Also for some reason when Digg short URLs are posted in Twitter I cant click on them Have to copypaste from tweetdeck ,193,5,0.6932,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['zacharylang', 'reason', 'digg', 'short', 'url', 'post', 'twitter', 'click', 'copypast', 'tweetdeck']",body,Yes
0,awake... I feel like my eyes are going to fall out of my face they are so heavy... i dont want to work ,awake I feel like my eyes are going to fall out of my face they are so heavy i dont want to work ,194,2,0.7907,"short, like, love, bodi, watch, dark, tall, think, week, that","['awak', 'feel', 'like', 'eye', 'go', 'fall', 'face', 'heavi', 'dont', 'want', 'work']",body,Yes
0,Weekends are too short.  i hope this week goes by quick!,Weekends are too short  i hope this week goes by quick,197,5,0.7337,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['weekend', 'short', 'hope', 'week', 'go', 'quick']",body,Yes
0,i hate my pale scottish skin! burnt already  lol,i hate my pale scottish skin burnt already  lol,198,4,0.7015,"short, bodi, good, guy, hair, your, mind, thing, life, love","['hate', 'pale', 'scottish', 'skin', 'burn']",body,Yes
0,@Skitchilicious I hate that feeling. Your body starts going into protest and it always starts in your gut.  I can't wait till you're done,Skitchilicious I hate that feeling Your body starts going into protest and it always starts in your gut  I cant wait till youre done,199,4,0.7547,"short, bodi, good, guy, hair, your, mind, thing, life, love","['skitchilici', 'hate', 'feel', 'bodi', 'start', 'go', 'protest', 'start', 'wait', 'till', 'your']",body,Yes
0,UGH. HEADACHE. GO AWAY. What is wrong with my body today? I want me some Joe Jonas. ,UGH HEADACHE GO AWAY What is wrong with my body today I want me some Joe Jonas ,203,5,0.7353,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['headach', 'away', 'wrong', 'bodi', 'today', 'want', 'jona']",body,Yes
0,editing pictures. i wish these turned about a bit better  the stage was SO tall last night.,editing pictures i wish these turned about a bit better  the stage was SO tall last night,205,3,0.4132,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['edit', 'pictur', 'wish', 'turn', 'better', 'stage', 'tall', 'night']",body,Yes
0,Yesterday I dropped a heavy glass cover on my foot. The swelling still hasn't gone down. ,Yesterday I dropped a heavy glass cover on my foot The swelling still hasnt gone down ,208,1,0.4725,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['yesterday', 'drop', 'heavi', 'glass', 'cover', 'foot', 'swell', 'go']",body,Yes
0,@hannnnnnnah ever been to cardiff by the sea in SD? I lived there for a year when I was little. The beach was just a short walk away ,hannnnnnnah ever been to cardiff by the sea in SD I lived there for a year when I was little The beach was just a short walk away ,212,5,0.753,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hannnnnnnah', 'cardiff', 'live', 'year', 'littl', 'beach', 'short', 'walk', 'away']",body,Yes
0,Grr. My hair is too short ,Grr My hair is too short ,214,5,0.6198,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hair', 'short']",body,Yes
0,"My mum made me eat pasta and garlic bread. Now feel very, very, very fat. I was doing so well ",My mum made me eat pasta and garlic bread Now feel very very very fat I was doing so well ,215,1,0.5621,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['pasta', 'garlic', 'bread', 'feel']",body,Yes
0,&lt;3 going shopping later... after get a much needed nap... alch+orange pixy= dead body ,lt going shopping later after get a much needed nap alchorange pixy dead body ,216,5,0.7336,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['go', 'shop', 'later', 'need', 'alchorang', 'pixi', 'dead', 'bodi']",body,Yes
0,@aplusk I agree. But I gain those few pounds right back. My skinny euphoria is always short-lived. ,aplusk I agree But I gain those few pounds right back My skinny euphoria is always shortlived ,218,4,0.7245,"short, bodi, good, guy, hair, your, mind, thing, life, love","['aplusk', 'agre', 'gain', 'pound', 'right', 'skinni', 'euphoria', 'shortliv']",body,Yes
0,ZOMG. Was so busy at work today. So short staffed.  ,ZOMG Was so busy at work today So short staffed  ,219,3,0.71,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['zomg', 'busi', 'work', 'today', 'short', 'staff']",body,Yes
0,There is nothing worse than being forced to sit on a cold leather couch because your asshat sibling is taking up the non-animal skin one. ,There is nothing worse than being forced to sit on a cold leather couch because your asshat sibling is taking up the nonanimal skin one ,222,3,0.4884,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['wors', 'forc', 'cold', 'leather', 'couch', 'asshat', 'sibl', 'take', 'nonanim', 'skin']",body,Yes
0,"its getting dark now, depression is coming in like a flood of carbon monoxide. the weekend is over  tears.",its getting dark now depression is coming in like a flood of carbon monoxide the weekend is over  tears,223,2,0.7475,"short, like, love, bodi, watch, dark, tall, think, week, that","['get', 'dark', 'depress', 'come', 'like', 'flood', 'carbon', 'monoxid', 'weekend', 'tear']",body,Yes
0,"is working out now. 5 minutes of straight cardio, here I come! Hopefully this fat will go away. ",is working out now  minutes of straight cardio here I come Hopefully this fat will go away ,228,5,0.7406,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['work', 'minut', 'straight', 'cardio', 'come', 'hope', 'away']",body,Yes
0,"Another lovely weekend over  and I've got to do a full 5 days at work this week, which will be a shock after the last 2 short weeks!",Another lovely weekend over  and Ive got to do a full  days at work this week which will be a shock after the last  short weeks,229,2,0.7259,"short, like, love, bodi, watch, dark, tall, think, week, that","['love', 'weekend', 'day', 'work', 'week', 'shock', 'short', 'week']",body,Yes
